"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","celltype","change"
"CSRP13",0.00154086374644895,-0.246666184374248,0.086,0.06,1,"CSRP1","boundaries_450","stable"
"ZMPSTE241",0.00155417337488967,-0.228599665616787,0.072,0.049,1,"ZMPSTE24","boundaries_450","stable"
"RCN22",0.0015585520164182,-0.149239975068312,0.059,0.038,1,"RCN2","boundaries_450","stable"
"FUS2",0.00156687510121147,-0.281264180359328,0.125,0.092,1,"FUS","boundaries_450","stable"
"TCF7L23",0.00159402765858378,0.440243845847534,0.028,0.015,1,"TCF7L2","boundaries_450","stable"
"RHAG",0.00164303224416084,1.11869040188256,0.011,0.003,1,"RHAG","boundaries_450","stable"
"TNK23",0.0016446303721735,-0.169230719314229,0.111,0.08,1,"TNK2","boundaries_450","stable"
"ADAMTSL33",0.00165223113974162,-1.39266860795508,0.013,0.024,1,"ADAMTSL3","boundaries_450","stable"
"CSPP13",0.00166879005995834,0.218755126070043,0.033,0.018,1,"CSPP1","boundaries_450","stable"
"BACE22",0.00171012192764622,0.135588394805681,0.056,0.037,1,"BACE2","boundaries_450","stable"
"REEP42",0.001762613439683,0.179675180973422,0.049,0.031,1,"REEP4","boundaries_450","stable"
"ABCA13",0.00176651457912357,-0.719215350995434,0.129,0.153,1,"ABCA1","boundaries_450","stable"
"FBL3",0.00177758523601926,-0.143840297838398,0.251,0.196,1,"FBL","boundaries_450","stable"
"PRDM152",0.00178455410667178,0.263543358358098,0.049,0.031,1,"PRDM15","boundaries_450","stable"
"PTP4A12",0.00185629325324558,-0.110889195325543,0.167,0.127,1,"PTP4A1","boundaries_450","stable"
"PKD13",0.00186139753793617,0.14279388091363,0.047,0.029,1,"PKD1","boundaries_450","stable"
"ITGB33",0.00188269239264911,0.607795842072352,0.025,0.013,1,"ITGB3","boundaries_450","stable"
"LTB4R4",0.00188582648598738,0.593633692142542,0.027,0.014,1,"LTB4R","boundaries_450","stable"
"BNIP33",0.00190879758273366,-0.274186921518206,0.043,0.026,1,"BNIP3","boundaries_450","stable"
"CNTROB",0.0019352100713329,-0.115641167131751,0.069,0.047,1,"CNTROB","boundaries_450","stable"
"RECQL43",0.00193557376375031,0.293200828953265,0.021,0.009,1,"RECQL4","boundaries_450","stable"
"BCL7C2",0.00193597550184907,0.213880030452386,0.027,0.014,1,"BCL7C","boundaries_450","stable"
"PCNX32",0.00195706531154974,-0.438340811854764,0.068,0.046,1,"PCNX3","boundaries_450","stable"
"ZIC23",0.00198999735755122,0.662969274805476,0.022,0.01,1,"ZIC2","boundaries_450","stable"
"IRF2BPL3",0.00199366751913958,-0.151183251043781,0.1,0.072,1,"IRF2BPL","boundaries_450","stable"
"MAF3",0.00199822502622293,-0.705122718289863,0.063,0.084,1,"MAF","boundaries_450","stable"
"RAD523",0.00204057902227648,0.46695952252551,0.035,0.02,1,"RAD52","boundaries_450","stable"
"PLAGL21",0.00205388824595752,-0.100552952665643,0.049,0.031,1,"PLAGL2","boundaries_450","stable"
"PRXL2A3",0.00205443026942642,-1.07354821368313,0.045,0.062,1,"PRXL2A","boundaries_450","stable"
"CRYZL12",0.00209779859887696,0.169383091451985,0.059,0.039,1,"CRYZL1","boundaries_450","stable"
"CDK33",0.00210285324426458,0.108579374937959,0.035,0.02,1,"CDK3","boundaries_450","stable"
"RFX22",0.00214774251779468,0.224423439118507,0.02,0.009,1,"RFX2","boundaries_450","stable"
"CBX33",0.0021838756750665,-0.184318275773779,0.161,0.123,1,"CBX3","boundaries_450","stable"
"APOM3",0.00220887412761375,0.812412982449158,0.019,0.008,1,"APOM","boundaries_450","stable"
"IQGAP23",0.00221126521648507,-0.94224204163524,0.048,0.067,1,"IQGAP2","boundaries_450","stable"
"NR1H33",0.0022418189606996,0.387324340176619,0.094,0.069,1,"NR1H3","boundaries_450","stable"
"HAS23",0.00224892372828954,0.148825910201491,0.036,0.021,1,"HAS2","boundaries_450","stable"
"CACUL12",0.00228927838314838,0.108537288002404,0.081,0.057,1,"CACUL1","boundaries_450","stable"
"TBP2",0.00231523890484447,0.258612269814352,0.045,0.028,1,"TBP","boundaries_450","stable"
"SIAE3",0.00233294180647547,-0.81086015390522,0.047,0.065,1,"SIAE","boundaries_450","stable"
"SFSWAP3",0.0023347110750024,-0.156057396455155,0.033,0.019,1,"SFSWAP","boundaries_450","stable"
"ASCL13",0.00236068183992177,0.650687834595399,0.038,0.022,1,"ASCL1","boundaries_450","stable"
"SAMD52",0.00239285386004035,-1.01212771225051,0.014,0.025,1,"SAMD5","boundaries_450","stable"
"P2RY23",0.00242499954202923,0.603480515023444,0.019,0.009,1,"P2RY2","boundaries_450","stable"
"CDKN1B3",0.00242875471512991,-0.372013463787151,0.256,0.28,1,"CDKN1B","boundaries_450","stable"
"PTAFR2",0.00243184644265619,0.156292839240943,0.097,0.072,1,"PTAFR","boundaries_450","stable"
"SMYD33",0.00243291552117588,-0.222914139236118,0.054,0.036,1,"SMYD3","boundaries_450","stable"
"MLF13",0.0024498958328402,0.101462365742635,0.027,0.014,1,"MLF1","boundaries_450","stable"
"APH1B3",0.00245696976340781,-0.729224882521611,0.027,0.041,1,"APH1B","boundaries_450","stable"
"USP52",0.0024601940191933,0.158407561908468,0.082,0.059,1,"USP5","boundaries_450","stable"
"CLNK3",0.00246569243820658,1.47868588705704,0.013,0.004,1,"CLNK","boundaries_450","stable"
"HIPK33",0.00247466227494648,-0.145416776090432,0.163,0.126,1,"HIPK3","boundaries_450","stable"
"SMO3",0.00247671462500219,0.765418927425359,0.017,0.007,1,"SMO","boundaries_450","stable"
"TRIM652",0.00247922750774725,-0.143897173073962,0.072,0.05,1,"TRIM65","boundaries_450","stable"
"GUCY2C2",0.00250492436882284,1.34541166807021,0.011,0.003,1,"GUCY2C","boundaries_450","stable"
"LAMP13",0.00252385604663418,-0.111186769129918,0.331,0.269,1,"LAMP1","boundaries_450","stable"
"RSRC11",0.0025296423592577,0.265926268884903,0.038,0.022,1,"RSRC1","boundaries_450","stable"
"LRRC323",0.00254742935180011,0.183535433770914,0.043,0.026,1,"LRRC32","boundaries_450","stable"
"CREG13",0.00255373585585974,-0.782480755958114,0.17,0.19,1,"CREG1","boundaries_450","stable"
"API52",0.00259146007344086,-0.10260151097525,0.115,0.086,1,"API5","boundaries_450","stable"
"C1QBP2",0.00259420488643514,-0.151782746023009,0.145,0.111,1,"C1QBP","boundaries_450","stable"
"NMU3",0.00259738619173224,0.134582916804179,0.025,0.013,1,"NMU","boundaries_450","stable"
"FZD12",0.00260626240539421,0.582301458619445,0.029,0.016,1,"FZD1","boundaries_450","stable"
"RAB11FIP52",0.00261107453086847,0.15066717192721,0.031,0.017,1,"RAB11FIP5","boundaries_450","stable"
"MLH13",0.00262329202305246,-0.109713150775946,0.06,0.04,1,"MLH1","boundaries_450","stable"
"TRIB23",0.00264998006466414,-0.14777653972129,0.062,0.042,1,"TRIB2","boundaries_450","stable"
"APLNR3",0.00268371617213994,0.470873117853045,0.025,0.013,1,"APLNR","boundaries_450","stable"
"IGF13",0.00273712401747603,0.992679243965667,0.033,0.019,1,"IGF1","boundaries_450","stable"
"CXCL23",0.00275353296987825,-0.617139413067803,0.099,0.123,1,"CXCL2","boundaries_450","stable"
"HAVCR13",0.00276172216193589,0.732909365417445,0.015,0.006,1,"HAVCR1","boundaries_450","stable"
"MINPP12",0.00281729723790644,-0.17263529705602,0.049,0.031,1,"MINPP1","boundaries_450","stable"
"ACE3",0.00283057605951431,-0.803389050141376,0.085,0.107,1,"ACE","boundaries_450","stable"
"HSPB83",0.00283165757644143,-0.713039365734836,0.032,0.048,1,"HSPB8","boundaries_450","stable"
"HSPBP12",0.00283538882066273,0.449714112169956,0.028,0.015,1,"HSPBP1","boundaries_450","stable"
"TMEM1733",0.00287389097228367,-0.529218389480081,0.074,0.095,1,"TMEM173","boundaries_450","stable"
"SOX303",0.00288953521234708,1.33480673580254,0.014,0.005,1,"SOX30","boundaries_450","stable"
"KLHL42",0.00293621567380772,0.336072605803232,0.014,0.005,1,"KLHL4","boundaries_450","stable"
"SRFBP12",0.00300977189412298,0.360727769400354,0.025,0.013,1,"SRFBP1","boundaries_450","stable"
"RWDD1",0.00306408437416392,0.252298728005514,0.048,0.031,1,"RWDD1","boundaries_450","stable"
"TEDC13",0.00309236842360804,0.609144008361938,0.021,0.01,1,"TEDC1","boundaries_450","stable"
"SCN7A3",0.0031428021063589,-1.39622186716317,0.008,0.016,1,"SCN7A","boundaries_450","stable"
"CNR13",0.00316406784809808,-1.38693495508767,0.008,0.016,1,"CNR1","boundaries_450","stable"
"SLC16A12",0.00320029825469727,1.06429597102288,0.019,0.009,1,"SLC16A1","boundaries_450","stable"
"U2AF23",0.00321037665922025,-0.228356552144367,0.187,0.147,1,"U2AF2","boundaries_450","stable"
"LRP22",0.00325737844712141,-1.07880447512286,0.015,0.026,1,"LRP2","boundaries_450","stable"
"CCL242",0.00326238873591673,0.916252080988095,0.019,0.009,1,"CCL24","boundaries_450","stable"
"CD933",0.00333691139498442,-0.801190498462275,0.034,0.049,1,"CD93","boundaries_450","stable"
"TOPBP12",0.00336831460656307,-0.127148972895481,0.071,0.05,1,"TOPBP1","boundaries_450","stable"
"GBF12",0.00337097721650995,-0.226402042797761,0.113,0.085,1,"GBF1","boundaries_450","stable"
"RPA13",0.00338243474443303,-0.260058769037166,0.062,0.042,1,"RPA1","boundaries_450","stable"
"CYTH22",0.00340976679852313,0.144528466845193,0.047,0.03,1,"CYTH2","boundaries_450","stable"
"S100A33",0.00341135567052047,0.315891463201176,0.022,0.011,1,"S100A3","boundaries_450","stable"
"APOBEC3G3",0.00346958983607007,0.173420906743427,0.06,0.041,1,"APOBEC3G","boundaries_450","stable"
"ALCAM3",0.00347128125920685,-0.127657357944491,0.086,0.062,1,"ALCAM","boundaries_450","stable"
"NEURL43",0.00351548387156892,0.353272219105346,0.045,0.029,1,"NEURL4","boundaries_450","stable"
"OBP2A1",0.00351692347412978,1.85182815124457,0.01,0.003,1,"OBP2A","boundaries_450","stable"
"TRAF53",0.00353172747518152,-0.165588497302509,0.086,0.062,1,"TRAF5","boundaries_450","stable"
"OSR23",0.00354732763714331,0.116990628590362,0.017,0.007,1,"OSR2","boundaries_450","stable"
"C1QTNF93",0.00357414324388431,2.01237732233856,0.011,0.003,1,"C1QTNF9","boundaries_450","stable"
"CDH21",0.00358286618988073,0.767336794178725,0.01,0.003,1,"CDH2","boundaries_450","stable"
"GANC2",0.00359827530718095,-0.84308427431465,0.03,0.044,1,"GANC","boundaries_450","stable"
"SMCHD13",0.00359914263980368,-0.249753043523071,0.093,0.067,1,"SMCHD1","boundaries_450","stable"
"NOM13",0.00362529016500676,0.102471820539823,0.044,0.028,1,"NOM1","boundaries_450","stable"
"SLC1A23",0.00362923476875476,1.38791502513942,0.011,0.003,1,"SLC1A2","boundaries_450","stable"
"LEP2",0.00364566711108425,-1.62107228747186,0.006,0.014,1,"LEP","boundaries_450","stable"
"KHDRBS13",0.00368240991021017,-0.257445760033363,0.139,0.106,1,"KHDRBS1","boundaries_450","stable"
"GATA63",0.00368637523479327,-0.350092128223045,0.052,0.034,1,"GATA6","boundaries_450","stable"
"IPO92",0.00369560540513655,-0.161176159475235,0.104,0.077,1,"IPO9","boundaries_450","stable"
"SHARPIN3",0.00373625844802619,0.466877709814054,0.038,0.024,1,"SHARPIN","boundaries_450","stable"
"FAS3",0.00374726844990322,0.166316189876647,0.062,0.043,1,"FAS","boundaries_450","stable"
"CYCS2",0.00378688424114354,-0.118245535685977,0.123,0.094,1,"CYCS","boundaries_450","stable"
"IL6R3",0.00381729943326991,-0.609775474369443,0.044,0.061,1,"IL6R","boundaries_450","stable"
"WRN3",0.00382627819366903,0.114895224795236,0.037,0.022,1,"WRN","boundaries_450","stable"
"ABCC63",0.00383770457408094,-0.644194245524779,0.021,0.034,1,"ABCC6","boundaries_450","stable"
"NCOA11",0.00387074804101259,0.186358495087413,0.054,0.036,1,"NCOA1","boundaries_450","stable"
"CCR12",0.00390071653467071,-0.764380222869826,0.05,0.067,1,"CCR1","boundaries_450","stable"
"DLL43",0.00391026314759741,-0.536494726476193,0.02,0.032,1,"DLL4","boundaries_450","stable"
"NT5DC33",0.00393453340998273,0.344761873822788,0.019,0.009,1,"NT5DC3","boundaries_450","stable"
"PARK72",0.00394352493599042,-0.248393559473786,0.269,0.214,1,"PARK7","boundaries_450","stable"
"PLXDC12",0.00394411749066238,0.452488687624148,0.024,0.013,1,"PLXDC1","boundaries_450","stable"
"OLR12",0.00396374184069533,1.2507880485151,0.018,0.008,1,"OLR1","boundaries_450","stable"
"AHCY3",0.00403573087192949,-0.132131395232423,0.139,0.107,1,"AHCY","boundaries_450","stable"
"TNPO32",0.00403837838787692,-0.116267218933389,0.094,0.069,1,"TNPO3","boundaries_450","stable"
"SH3RF2",0.00403937201316481,1.00131217071985,0.014,0.005,1,"SH3RF2","boundaries_450","stable"
"ZPR13",0.00404282059014481,-0.158837519061683,0.06,0.04,1,"ZPR1","boundaries_450","stable"
"NEXN3",0.00404766070623013,0.967445085474213,0.014,0.005,1,"NEXN","boundaries_450","stable"
"NCOA33",0.00405617110640091,-0.128799753696318,0.104,0.078,1,"NCOA3","boundaries_450","stable"
"ABAT2",0.00410900246832012,0.77430566966873,0.018,0.008,1,"ABAT","boundaries_450","stable"
"SAMHD12",0.00411169775033954,-0.172401411033921,0.169,0.133,1,"SAMHD1","boundaries_450","stable"
"CD3EAP3",0.00420671772978473,0.441242549530496,0.019,0.009,1,"CD3EAP","boundaries_450","stable"
"MAP3K143",0.0042155948450651,0.162550513392798,0.032,0.019,1,"MAP3K14","boundaries_450","stable"
"CLEC4D3",0.00424381396473279,1.29430842118621,0.019,0.009,1,"CLEC4D","boundaries_450","stable"
"NXT22",0.00435096092560553,0.155638158178624,0.037,0.023,1,"NXT2","boundaries_450","stable"
"FCAR1",0.00435977888122312,1.64829012156085,0.015,0.006,1,"FCAR","boundaries_450","stable"
"FUBP33",0.00443887771557718,0.191929811631641,0.073,0.052,1,"FUBP3","boundaries_450","stable"
"EDNRB2",0.00446835923750079,-1.04937708162743,0.011,0.02,1,"EDNRB","boundaries_450","stable"
"SEPTIN53",0.00449147721299147,0.356735604014118,0.039,0.025,1,"SEPTIN5","boundaries_450","stable"
"MAPK122",0.00449447622316609,-0.310164189108901,0.023,0.012,1,"MAPK12","boundaries_450","stable"
"MTCH23",0.00450615648602381,-0.277746641373737,0.16,0.125,1,"MTCH2","boundaries_450","stable"
"CC2D1A3",0.00456419912314781,-0.173986121312222,0.036,0.022,1,"CC2D1A","boundaries_450","stable"
"EMSY3",0.00459192556514499,0.170110433419028,0.053,0.036,1,"EMSY","boundaries_450","stable"
"CHAMP13",0.00461157472963041,-0.270293776167544,0.063,0.044,1,"CHAMP1","boundaries_450","stable"
"BRD33",0.00467470100176368,0.353948230334567,0.056,0.039,1,"BRD3","boundaries_450","stable"
"KCNN33",0.00470634072879848,0.476010711099513,0.034,0.021,1,"KCNN3","boundaries_450","stable"
"PTGES2",0.00471272589099083,0.454980647164081,0.033,0.02,1,"PTGES","boundaries_450","stable"
"SNRPD33",0.00475817788889765,-0.291938354263461,0.09,0.066,1,"SNRPD3","boundaries_450","stable"
"CCN23",0.00476456735560563,-0.32184516970922,0.068,0.048,1,"CCN2","boundaries_450","stable"
"SECISBP2L3",0.00479194862602231,-0.83680205353114,0.044,0.06,1,"SECISBP2L","boundaries_450","stable"
"ZDHHC173",0.00482288096764832,0.338737687726525,0.038,0.024,1,"ZDHHC17","boundaries_450","stable"
"IFNW13",0.00485658300376709,1.73905541711594,0.013,0.005,1,"IFNW1","boundaries_450","stable"
"CEP443",0.00487717334190339,0.181137845090615,0.027,0.015,1,"CEP44","boundaries_450","stable"
"INPP4B3",0.00488532054261527,-0.275499517054378,0.026,0.014,1,"INPP4B","boundaries_450","stable"
"PPIF1",0.00488847349313353,-0.136088502503809,0.066,0.046,1,"PPIF","boundaries_450","stable"
"ANKRD13D3",0.00494956575725646,0.13504303368633,0.047,0.031,1,"ANKRD13D","boundaries_450","stable"
"DMWD2",0.00496554954890895,-0.331654452245325,0.092,0.068,1,"DMWD","boundaries_450","stable"
"KANK22",0.00497762043165528,0.345223605736542,0.033,0.02,1,"KANK2","boundaries_450","stable"
"GPR43",0.00498957393893715,1.0505200062495,0.013,0.005,1,"GPR4","boundaries_450","stable"
"TMX1",0.00502073739551127,-0.181012643088666,0.223,0.179,1,"TMX1","boundaries_450","stable"
"NDRG23",0.0050366741177082,-1.33153070983978,0.012,0.022,1,"NDRG2","boundaries_450","stable"
"HNRNPH13",0.0050432924646144,-0.338331404109166,0.431,0.425,1,"HNRNPH1","boundaries_450","stable"
"MBNL13",0.00505990207187427,-0.235944485161967,0.197,0.156,1,"MBNL1","boundaries_450","stable"
"CYP27A13",0.00506896620153274,-1.09757990063585,0.044,0.06,1,"CYP27A1","boundaries_450","stable"
"EPHA13",0.00507838248788935,-0.44996898030301,0.032,0.019,1,"EPHA1","boundaries_450","stable"
"FOXC12",0.00509897272914178,-0.264055693585509,0.022,0.011,1,"FOXC1","boundaries_450","stable"
"PRKACA3",0.0051422663175561,-0.229460474744104,0.1,0.074,1,"PRKACA","boundaries_450","stable"
"CRYBG13",0.00514325866719719,0.132289840605306,0.052,0.035,1,"CRYBG1","boundaries_450","stable"
"VDR3",0.00518121684240204,0.106009988729091,0.095,0.071,1,"VDR","boundaries_450","stable"
"FFAR12",0.00518668169875634,2.33022859542706,0.01,0.003,1,"FFAR1","boundaries_450","stable"
"CDC732",0.00521039116107696,-0.206328322044946,0.093,0.068,1,"CDC73","boundaries_450","stable"
"SAMD4A2",0.00521877034377602,0.227798611322552,0.026,0.014,1,"SAMD4A","boundaries_450","stable"
"SOX21",0.00526521002841614,1.41231138974641,0.011,0.004,1,"SOX21","boundaries_450","stable"
"TRMT1L3",0.00529358417042386,0.159487016151979,0.056,0.038,1,"TRMT1L","boundaries_450","stable"
"CDH14",0.00533228929191732,-0.326921621197585,0.094,0.069,1,"CDH1","boundaries_450","stable"
"DIRAS32",0.00534345481513088,0.996000757987592,0.01,0.003,1,"DIRAS3","boundaries_450","stable"
"SPECC1L2",0.00534481231689565,-0.23180191401051,0.078,0.056,1,"SPECC1L","boundaries_450","stable"
"E4F13",0.00535046779505384,-0.208041507533968,0.025,0.014,1,"E4F1","boundaries_450","stable"
"CPEB33",0.0053513165101814,1.01616632204603,0.029,0.017,1,"CPEB3","boundaries_450","stable"
"USP111",0.00535382974871837,-0.156670248299176,0.077,0.056,1,"USP11","boundaries_450","stable"
"MME3",0.0053623539051761,0.370736880878661,0.017,0.008,1,"MME","boundaries_450","stable"
"HRAS1",0.00539486052129038,0.173815785082208,0.04,0.026,1,"HRAS","boundaries_450","stable"
"HEATR63",0.00540789762283714,0.147543820354277,0.032,0.019,1,"HEATR6","boundaries_450","stable"
"TRAF31",0.00540818132446721,0.164149173760001,0.051,0.034,1,"TRAF3","boundaries_450","stable"
"OXSR13",0.00540995879251159,-0.143093003442994,0.073,0.053,1,"OXSR1","boundaries_450","stable"
"F51",0.00544068816153358,0.212042059077092,0.02,0.01,1,"F5","boundaries_450","stable"
"CES11",0.00544532123646762,-0.576963318390881,0.007,0.014,1,"CES1","boundaries_450","stable"
"NCLN3",0.00545754930202702,-0.478714751229725,0.105,0.079,1,"NCLN","boundaries_450","stable"
"REPS12",0.00548699428642571,-0.342489215867185,0.047,0.031,1,"REPS1","boundaries_450","stable"
"LRRC203",0.00551740487829746,0.785290015160851,0.021,0.01,1,"LRRC20","boundaries_450","stable"
"SP33",0.00556086183489189,-0.221487112800166,0.206,0.164,1,"SP3","boundaries_450","stable"
"KDR3",0.00558560387468308,0.651921596381536,0.033,0.02,1,"KDR","boundaries_450","stable"
"GLI23",0.00563166234321426,0.33527747425923,0.019,0.009,1,"GLI2","boundaries_450","stable"
"TIMD42",0.00564010988274484,1.2463534281984,0.014,0.005,1,"TIMD4","boundaries_450","stable"
"CAMK2D2",0.00568243139966929,0.172795096647993,0.063,0.044,1,"CAMK2D","boundaries_450","stable"
"NAAA3",0.00579171336624169,0.141142532714631,0.068,0.049,1,"NAAA","boundaries_450","stable"
"WDR903",0.00580130712074222,-0.241651934005631,0.029,0.016,1,"WDR90","boundaries_450","stable"
"EFHC11",0.00589647666400872,-0.243936951040869,0.045,0.03,1,"EFHC1","boundaries_450","stable"
"MX12",0.00592062628410993,-0.138710999093343,0.236,0.191,1,"MX1","boundaries_450","stable"
"PRICKLE13",0.00594995981684272,0.194748519438265,0.039,0.025,1,"PRICKLE1","boundaries_450","stable"
"CORT2",0.00595408179502511,1.21022344674231,0.017,0.008,1,"CORT","boundaries_450","stable"
"INCA11",0.00597208084804737,0.454736850319604,0.015,0.007,1,"INCA1","boundaries_450","stable"
"SYNM3",0.0059865239752202,0.159088686016623,0.025,0.014,1,"SYNM","boundaries_450","stable"
"HCFC12",0.00616233602052541,-0.238780237989756,0.076,0.055,1,"HCFC1","boundaries_450","stable"
